Profile Name,Sent Utc Ts,Message Name,Channel,Country Iso Code,Account Locale,Email Locale,Title Name,Email Domain Name,Link Url,Click Utc Ts,Device Model,Click Cnt
Amy,2017-07-14 17:38:22,EMAIL_NEW_ARRIVALS,EMAIL,IN,,,To the Bone,SURESHTKUMAR.COM,,,,0
Amy,2017-07-14 17:38:22,INAPP_NEW_ARRIVALS,NOTIFICATIONS,IN,,,To the Bone,SURESHTKUMAR.COM,,,,0
Amy,2017-07-06 08:31:19,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,IN,,,To the Bone,SURESHTKUMAR.COM,,,,0
Amy,2017-07-06 08:31:19,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,IN,,,To the Bone,SURESHTKUMAR.COM,,,,0
Amy,2017-07-02 06:30:10,EMAIL_NEW_ARRIVALS,EMAIL,IN,,,The Dirty Picture,SURESHTKUMAR.COM,,,,0
Amy,2017-07-02 06:30:10,INAPP_NEW_ARRIVALS,NOTIFICATIONS,IN,,,The Dirty Picture,SURESHTKUMAR.COM,,,,0
Amy,2017-06-28 19:53:07,INAPP_NEW_ARRIVALS,NOTIFICATIONS,IN,,,Okja,SURESHTKUMAR.COM,,,,0
Amy,2017-06-28 19:53:07,EMAIL_NEW_ARRIVALS,EMAIL,IN,,,Okja,SURESHTKUMAR.COM,,,,0
Amy,2017-06-24 04:59:11,EMAIL_NEW_ARRIVALS,EMAIL,IN,,,Dangal,SURESHTKUMAR.COM,,,,0
Amy,2017-06-24 04:59:11,INAPP_NEW_ARRIVALS,NOTIFICATIONS,IN,,,Dangal,SURESHTKUMAR.COM,,,APPLE_iPhone9-3,1
Amy,2017-06-16 08:35:41,EMAIL_NEW_ARRIVALS,EMAIL,IN,,,El Chapo,SURESHTKUMAR.COM,,,,0
Amy,2017-06-16 08:35:41,INAPP_NEW_ARRIVALS,NOTIFICATIONS,IN,,,El Chapo,SURESHTKUMAR.COM,,,APPLE_iPhone9-3,1
Amy,2017-06-08 08:30:21,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,IN,,,El Chapo,SURESHTKUMAR.COM,,,,0
Amy,2017-06-08 08:30:21,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,IN,,,El Chapo,SURESHTKUMAR.COM,,,,0
Amy,2017-05-26 09:40:19,INAPP_NEW_ARRIVALS,NOTIFICATIONS,IN,,,War Machine,SURESHTKUMAR.COM,,,,0
Amy,2017-05-26 09:40:19,EMAIL_NEW_ARRIVALS,EMAIL,IN,,,War Machine,SURESHTKUMAR.COM,,,,0
Amy,2017-05-18 08:30:41,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,IN,,,War Machine,SURESHTKUMAR.COM,,,,0
Amy,2017-05-18 08:30:41,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,IN,,,War Machine,SURESHTKUMAR.COM,,,,0
Amy,2017-05-12 10:52:33,EMAIL_NEW_ARRIVALS,EMAIL,IN,,,Anne with an E,SURESHTKUMAR.COM,,,,0
Amy,2017-05-12 10:52:32,INAPP_NEW_ARRIVALS,NOTIFICATIONS,IN,,,Anne with an E,SURESHTKUMAR.COM,,,,0
Amy,2017-05-01 06:43:16,EMAIL_NEW_ARRIVALS,EMAIL,IN,,,Queen,SURESHTKUMAR.COM,,,,0
Amy,2017-05-01 06:43:15,INAPP_NEW_ARRIVALS,NOTIFICATIONS,IN,,,Queen,SURESHTKUMAR.COM,,,,0
Amy,2017-04-25 06:30:24,EMAIL_NEW_ARRIVALS,EMAIL,IN,,,Dear Zindagi,SURESHTKUMAR.COM,,,,0
Amy,2017-04-25 06:30:19,INAPP_NEW_ARRIVALS,NOTIFICATIONS,IN,,,Dear Zindagi,SURESHTKUMAR.COM,,,,0
Raj,2021-12-31 06:52:02,INAPP_NEW_ARRIVALS,NOTIFICATIONS,IN,,,Don't Look Up,SURESHTKUMAR.COM,,,,0
Raj,2021-12-31 06:52:02,PUSH_NEW_ARRIVALS,PUSH,IN,en-GB,en-GB,Don't Look Up,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-12-26 12:16:29,PUSH_NEW_ARRIVALS,PUSH,IN,en-GB,en-GB,Minnal Murali,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-12-26 12:16:19,INAPP_NEW_ARRIVALS,NOTIFICATIONS,IN,,,Minnal Murali,SURESHTKUMAR.COM,,,,0
Raj,2021-12-23 12:41:52,PUSH_NEW_ARRIVALS,PUSH,IN,en-GB,en-GB,Decoupled,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-12-23 12:41:48,INAPP_NEW_ARRIVALS,NOTIFICATIONS,IN,,,Decoupled,SURESHTKUMAR.COM,,,,0
Raj,2021-12-22 11:36:34,PUSH_ORIGINALS_PREPROMOTE,PUSH,IN,en-GB,en-GB,Minnal Murali,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-12-22 11:36:09,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,IN,,,Minnal Murali,SURESHTKUMAR.COM,,,,0
Raj,2021-12-21 08:04:20,INAPP_WHAT_TO_WATCH_SUGGESTIONS_HIGHLANDER,NOTIFICATIONS,IN,,,Sex Education,SURESHTKUMAR.COM,,,,0
Raj,2021-12-21 08:04:20,PUSH_WHAT_TO_WATCH_SUGGESTIONS_HIGHLANDER,PUSH,IN,en-GB,en-GB,Sex Education,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-12-20 07:58:10,INAPP_WHAT_TO_WATCH_TOP_PICKS_HIGHLANDER,NOTIFICATIONS,IN,,,14 Peaks: Nothing Is Impossible,SURESHTKUMAR.COM,,,,0
Raj,2021-12-20 07:58:10,PUSH_WHAT_TO_WATCH_TOP_PICKS_HIGHLANDER,PUSH,IN,en-GB,en-GB,14 Peaks: Nothing Is Impossible,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-12-18 06:49:26,INAPP_COMING_SOON,NOTIFICATIONS,IN,,,,SURESHTKUMAR.COM,,,,0
Raj,2021-12-18 06:49:26,PUSH_COMING_SOON,PUSH,IN,en-GB,en-GB,,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-12-14 08:21:16,INAPP_BTN_DOWNLOAD,NOTIFICATIONS,IN,,,Vikings,SURESHTKUMAR.COM,,,,0
Raj,2021-12-14 08:21:16,PUSH_BTN_DOWNLOAD,PUSH,IN,en-GB,en-GB,Vikings,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-12-11 07:52:14,PUSH_NEW_ARRIVALS,PUSH,IN,en-GB,en-GB,Aranyak,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-12-11 07:52:13,INAPP_NEW_ARRIVALS,NOTIFICATIONS,IN,,,Aranyak,SURESHTKUMAR.COM,,,,0
Raj,2021-11-20 08:24:12,PUSH_NEW_ARRIVALS,PUSH,IN,en-GB,en-GB,Dhamaka,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-11-20 08:24:11,INAPP_NEW_ARRIVALS,NOTIFICATIONS,IN,,,Dhamaka,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-11-15 07:41:20,INAPP_NEW_ARRIVALS,NOTIFICATIONS,IN,,,Red Notice,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-11-15 07:41:20,PUSH_NEW_ARRIVALS,PUSH,IN,en-GB,en-GB,Red Notice,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-11-13 07:58:06,INAPP_TOP_10,NOTIFICATIONS,IN,,,,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-11-13 07:58:06,PUSH_TOP_10,PUSH,IN,en-GB,en-GB,Meenakshi Sundareshwar,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-11-11 07:40:07,PUSH_NEW_ARRIVALS,PUSH,IN,en-GB,en-GB,Arcane,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-11-11 07:40:05,INAPP_NEW_ARRIVALS,NOTIFICATIONS,IN,,,Arcane,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-11-10 06:39:26,PUSH_CONTINUE_WATCHING,PUSH,IN,en-GB,en-GB,"Love, Death & Robots",SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-11-10 06:39:25,INAPP_CONTINUE_WATCHING,NOTIFICATIONS,IN,,,"Love, Death & Robots",SURESHTKUMAR.COM,,,firefox-cadmium,0
Raj,2021-11-06 06:56:09,PUSH_NEW_ARRIVALS,PUSH,IN,en-GB,en-GB,Meenakshi Sundareshwar,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-11-06 06:56:08,INAPP_NEW_ARRIVALS,NOTIFICATIONS,IN,,,Meenakshi Sundareshwar,SURESHTKUMAR.COM,,,firefox-cadmium,0
Raj,2021-11-04 11:48:22,INAPP_NEW_ARRIVALS,NOTIFICATIONS,IN,,,Army of Thieves,SURESHTKUMAR.COM,,,firefox-cadmium,0
Raj,2021-11-04 11:48:22,PUSH_NEW_ARRIVALS,PUSH,IN,en-GB,en-GB,Army of Thieves,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-11-04 07:16:25,INAPP_NEW_ARRIVALS,NOTIFICATIONS,IN,,,Call My Agent Bollywood,SURESHTKUMAR.COM,,,firefox-cadmium,0
Raj,2021-11-04 07:16:25,PUSH_NEW_ARRIVALS,PUSH,IN,en-GB,en-GB,Call My Agent Bollywood,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-11-01 08:19:14,INAPP_COMING_SOON,NOTIFICATIONS,IN,,,,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-11-01 08:19:14,PUSH_COMING_SOON,PUSH,IN,en-GB,en-GB,,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-10-30 07:29:15,INAPP_CONTINUE_WATCHING,NOTIFICATIONS,IN,,,Rick and Morty,SURESHTKUMAR.COM,,,firefox-cadmium,0
Raj,2021-10-30 07:29:15,PUSH_CONTINUE_WATCHING,PUSH,IN,en-GB,en-GB,Rick and Morty,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-10-23 12:13:54,PUSH_NEW_ARRIVALS,PUSH,IN,en-GB,en-GB,"Sex, Love & goop",SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-10-23 11:22:18,INAPP_NEW_ARRIVALS,NOTIFICATIONS,IN,,,"Sex, Love & goop",SURESHTKUMAR.COM,,,,0
Raj,2021-10-17 06:33:25,INAPP_WHAT_TO_WATCH_MOVIE_NIGHT_HIGHLANDER,NOTIFICATIONS,IN,,,The Hangover,SURESHTKUMAR.COM,,,,0
Raj,2021-10-17 06:33:25,PUSH_WHAT_TO_WATCH_MOVIE_NIGHT_HIGHLANDER,PUSH,IN,en-GB,en-GB,The Hangover,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-10-08 11:53:35,PUSH_NEW_ARRIVALS,PUSH,IN,en-GB,en-GB,House of Secrets: The Burari Deaths,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-10-08 11:53:25,INAPP_NEW_ARRIVALS,NOTIFICATIONS,IN,,,House of Secrets: The Burari Deaths,SURESHTKUMAR.COM,,,,0
Raj,2021-10-04 07:36:28,INAPP_COMING_SOON,NOTIFICATIONS,IN,,,,SURESHTKUMAR.COM,,,firefox-cadmium,0
Raj,2021-10-04 07:36:28,PUSH_COMING_SOON,PUSH,IN,en-GB,en-GB,,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-10-01 06:34:21,PUSH_NEW_ARRIVALS,PUSH,IN,en-GB,en-GB,Seinfeld,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-10-01 06:33:16,INAPP_NEW_ARRIVALS,NOTIFICATIONS,IN,,,Seinfeld,SURESHTKUMAR.COM,,,,0
Raj,2021-09-27 11:38:02,PUSH_NEW_ARRIVALS,PUSH,IN,en-GB,en-GB,Crime Stories: India Detectives,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-09-27 11:37:37,INAPP_NEW_ARRIVALS,NOTIFICATIONS,IN,,,Crime Stories: India Detectives,SURESHTKUMAR.COM,,,,0
Raj,2021-09-12 07:37:19,PUSH_AFTERGLOW,PUSH,IN,en-GB,en-GB,Rick and Morty,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-09-12 07:37:18,INAPP_AFTERGLOW,NOTIFICATIONS,IN,,,Rick and Morty,SURESHTKUMAR.COM,,,,0
Raj,2021-09-08 07:54:16,INAPP_WATCH_IT_AGAIN,NOTIFICATIONS,IN,,,Rick and Morty,SURESHTKUMAR.COM,,,,0
Raj,2021-09-08 07:54:16,PUSH_WATCH_IT_AGAIN,PUSH,IN,en-GB,en-GB,Rick and Morty,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-09-03 09:54:32,INAPP_NEW_SEASON_ALERT_REMIND_ME,NOTIFICATIONS,IN,,,Money Heist,SURESHTKUMAR.COM,,,,0
Raj,2021-09-03 09:54:32,PUSH_NEW_SEASON_ALERT_REMIND_ME,PUSH,IN,en-GB,en-GB,Money Heist,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-09-01 07:30:14,INAPP_COMING_SOON,NOTIFICATIONS,IN,,,Money Heist,SURESHTKUMAR.COM,,,,0
Raj,2021-09-01 07:30:14,PUSH_COMING_SOON,PUSH,IN,en-GB,en-GB,Money Heist,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-08-31 08:45:05,PUSH_NEW_ARRIVALS,PUSH,IN,en-GB,en-GB,Kota Factory,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-08-31 08:44:31,INAPP_NEW_ARRIVALS,NOTIFICATIONS,IN,,,Kota Factory,SURESHTKUMAR.COM,,,,0
Raj,2021-08-30 07:22:09,INAPP_THUMBS_LONG_PLAY,NOTIFICATIONS,IN,,,Comedy Premium League,SURESHTKUMAR.COM,,,firefox-cadmium,0
Raj,2021-08-30 07:22:09,PUSH_THUMBS_LONG_PLAY,PUSH,IN,en-GB,en-GB,Comedy Premium League,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-08-26 09:55:00,INAPP_TOP_10,NOTIFICATIONS,IN,,,,SURESHTKUMAR.COM,,,,0
Raj,2021-08-26 09:55:00,PUSH_TOP_10,PUSH,IN,en-GB,en-GB,Comedy Premium League,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-08-22 08:23:36,INAPP_CONTINUE_WATCHING,NOTIFICATIONS,IN,,,Rick and Morty,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-08-22 08:23:36,PUSH_CONTINUE_WATCHING,PUSH,IN,en-GB,en-GB,Rick and Morty,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-08-19 08:19:07,INAPP_THUMBS_SHORT_PLAY,NOTIFICATIONS,IN,,,Jaane Tu... Ya Jaane Na,SURESHTKUMAR.COM,,,firefox-cadmium,0
Raj,2021-08-19 08:19:07,PUSH_THUMBS_SHORT_PLAY,PUSH,IN,en-GB,en-GB,Jaane Tu... Ya Jaane Na,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-08-17 06:55:16,PUSH_THUMBS_LONG_PLAY,PUSH,IN,en-GB,en-GB,Break Ke Baad,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-08-17 06:55:15,INAPP_THUMBS_LONG_PLAY,NOTIFICATIONS,IN,,,Break Ke Baad,SURESHTKUMAR.COM,,,firefox-cadmium,0
Raj,2021-08-13 07:17:17,INAPP_NEW_ARRIVALS_REMIND_ME,NOTIFICATIONS,IN,,,Fast & Furious Presents: Hobbs & Shaw,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-08-13 07:17:17,PUSH_NEW_ARRIVALS_REMIND_ME,PUSH,IN,en-GB,en-GB,Fast & Furious Presents: Hobbs & Shaw,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-08-12 08:09:22,INAPP_NEW_ARRIVALS,NOTIFICATIONS,IN,,,The Kissing Booth 3,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-08-12 08:09:22,PUSH_NEW_ARRIVALS,PUSH,IN,en-GB,en-GB,The Kissing Booth 3,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-08-10 09:42:07,PUSH_NEW_ARRIVALS,PUSH,IN,en-GB,en-GB,Navarasa,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-08-10 09:41:55,INAPP_NEW_ARRIVALS,NOTIFICATIONS,IN,,,Navarasa,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-08-10 07:27:15,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,IN,,,The Kissing Booth 3,SURESHTKUMAR.COM,,,firefox-cadmium,0
Raj,2021-08-10 07:27:15,PUSH_ORIGINALS_PREPROMOTE,PUSH,IN,en-GB,en-GB,The Kissing Booth 3,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-08-09 06:32:05,INAPP_COMING_SOON,NOTIFICATIONS,IN,,,Comedy Premium League,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-08-09 06:32:05,PUSH_COMING_SOON,PUSH,IN,en-GB,en-GB,Comedy Premium League,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-08-02 07:38:11,PUSH_COMING_SOON,PUSH,IN,en-GB,en-GB,Navarasa,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-08-02 07:38:10,INAPP_COMING_SOON,NOTIFICATIONS,IN,,,Navarasa,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-08-01 07:30:06,INAPP_THUMBS_SHORT_PLAY,NOTIFICATIONS,IN,,,Altered Carbon,SURESHTKUMAR.COM,,,APPLE_iPhone10-1,0
Raj,2021-08-01 07:30:06,PUSH_THUMBS_SHORT_PLAY,PUSH,IN,en-GB,en-GB,Altered Carbon,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-07-26 07:58:16,PUSH_COMING_SOON,PUSH,IN,en-GB,en-GB,Mimi,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-07-26 07:58:15,INAPP_COMING_SOON,NOTIFICATIONS,IN,,,Mimi,SURESHTKUMAR.COM,,,,0
Raj,2021-07-20 07:08:04,PUSH_THUMBS_LONG_PLAY,PUSH,IN,en-GB,en-GB,Kung Fu Panda 2,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-07-20 07:08:02,INAPP_THUMBS_LONG_PLAY,NOTIFICATIONS,IN,,,Kung Fu Panda 2,SURESHTKUMAR.COM,,,firefox-cadmium,0
Raj,2021-07-18 07:19:15,INAPP_COMING_SOON,NOTIFICATIONS,IN,,,Birds of Prey (And the Fantabulous Emancipation of One Harley Quinn),SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-07-18 07:19:15,PUSH_COMING_SOON,PUSH,IN,en-GB,en-GB,Birds of Prey (And the Fantabulous Emancipation of One Harley Quinn),SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-07-18 06:50:17,INAPP_WHAT_TO_WATCH_SUGGESTIONS_HIGHLANDER,NOTIFICATIONS,IN,,,Fear Street Part 3: 1666,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-07-18 06:50:17,PUSH_WHAT_TO_WATCH_SUGGESTIONS_HIGHLANDER,PUSH,IN,en-GB,en-GB,Fear Street Part 3: 1666,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-07-05 07:57:04,INAPP_COMING_SOON,NOTIFICATIONS,IN,,,Never Have I Ever,SURESHTKUMAR.COM,,,firefox-cadmium,0
Raj,2021-07-05 07:57:04,PUSH_COMING_SOON,PUSH,IN,en-GB,en-GB,Never Have I Ever,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-07-03 08:29:27,PUSH_NEW_ARRIVALS,PUSH,IN,en-GB,en-GB,Haseen Dillruba,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-07-03 08:29:26,INAPP_NEW_ARRIVALS,NOTIFICATIONS,IN,,,Haseen Dillruba,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-07-03 07:03:22,INAPP_NEW_ARRIVALS,NOTIFICATIONS,IN,,,Kung Fu Panda 3,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-07-03 07:03:22,PUSH_NEW_ARRIVALS,PUSH,IN,en-GB,en-GB,Kung Fu Panda 3,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-06-30 06:40:15,INAPP_THUMBS_LONG_PLAY,NOTIFICATIONS,IN,,,Bareilly Ki Barfi,SURESHTKUMAR.COM,,,firefox-cadmium,0
Raj,2021-06-30 06:40:15,PUSH_THUMBS_LONG_PLAY,PUSH,IN,en-GB,en-GB,Bareilly Ki Barfi,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-06-28 11:42:18,INAPP_NEW_ARRIVALS,NOTIFICATIONS,IN,,,Sex/Life,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-06-28 11:42:18,PUSH_NEW_ARRIVALS,PUSH,IN,en-GB,en-GB,Sex/Life,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-06-28 08:20:41,INAPP_COMING_SOON,NOTIFICATIONS,IN,,,Haseen Dillruba,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-06-28 08:20:41,PUSH_COMING_SOON,PUSH,IN,en-GB,en-GB,Haseen Dillruba,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-06-25 10:05:55,PUSH_NEW_ARRIVALS_REMIND_ME,PUSH,IN,en-GB,en-GB,Ray,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-06-25 10:05:45,INAPP_NEW_ARRIVALS_REMIND_ME,NOTIFICATIONS,IN,,,Ray,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-06-21 06:54:26,INAPP_COMING_SOON,NOTIFICATIONS,IN,,,Rick and Morty,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-06-21 06:54:26,PUSH_COMING_SOON,PUSH,IN,en-GB,en-GB,Rick and Morty,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-06-19 07:27:05,INAPP_CONTINUE_WATCHING,NOTIFICATIONS,IN,,,The Final Table,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-06-19 07:27:05,PUSH_CONTINUE_WATCHING,PUSH,IN,en-GB,en-GB,The Final Table,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-06-17 09:38:34,INAPP_NEW_ARRIVALS_REMIND_ME,NOTIFICATIONS,IN,,,Katla,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-06-17 09:38:34,PUSH_NEW_ARRIVALS_REMIND_ME,PUSH,IN,en-GB,en-GB,Katla,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-06-11 08:19:27,INAPP_NEW_SEASON_ALERT,NOTIFICATIONS,IN,,,Lupin,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-06-11 08:19:27,PUSH_NEW_SEASON_ALERT,PUSH,IN,en-GB,en-GB,Lupin,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-06-09 13:14:05,PUSH_ORIGINALS_PREPROMOTE,PUSH,IN,en-GB,en-GB,Lupin,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-06-09 13:14:02,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,IN,,,Lupin,SURESHTKUMAR.COM,,,,0
Raj,2021-06-09 07:44:13,INAPP_WHAT_TO_WATCH_SUGGESTIONS_HIGHLANDER,NOTIFICATIONS,IN,,,Sugar Rush,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-06-09 07:44:13,PUSH_WHAT_TO_WATCH_SUGGESTIONS_HIGHLANDER,PUSH,IN,en-GB,en-GB,Sugar Rush,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-06-08 08:07:19,INAPP_THUMBS_SHORT_PLAY,NOTIFICATIONS,IN,,,Lava Ka Dhaava,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-06-08 08:07:19,PUSH_THUMBS_SHORT_PLAY,PUSH,IN,en-GB,en-GB,Lava Ka Dhaava,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-05-28 09:50:42,INAPP_NEW_BATCH_ALERT,NOTIFICATIONS,IN,,,Lucifer,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-05-28 09:50:42,PUSH_NEW_BATCH_ALERT,PUSH,IN,en-GB,en-GB,Lucifer,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-05-28 06:37:06,INAPP_WHAT_TO_WATCH_SUGGESTIONS_HIGHLANDER,NOTIFICATIONS,IN,,,Ragnarok,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-05-28 06:37:06,PUSH_WHAT_TO_WATCH_SUGGESTIONS_HIGHLANDER,PUSH,IN,en-GB,en-GB,Ragnarok,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-05-24 07:30:07,INAPP_THUMBS_SHORT_PLAY,NOTIFICATIONS,IN,,,Rick and Morty,SURESHTKUMAR.COM,,,firefox-cadmium,0
Raj,2021-05-24 07:30:07,PUSH_THUMBS_SHORT_PLAY,PUSH,IN,en-GB,en-GB,Rick and Morty,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-05-16 07:36:33,PUSH_NEW_ARRIVALS_REMIND_ME,PUSH,IN,en-GB,en-GB,Penguins of Madagascar: The Movie,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-05-16 07:36:33,PUSH_NEW_ARRIVALS_REMIND_ME,PUSH,IN,en-GB,en-GB,Penguins of Madagascar: The Movie,SURESHTKUMAR.COM,,,samsung_SM-A207F_chid_2eb27aa0-3926-11e9-8c73-9b498cd1a550,0
Raj,2021-05-16 07:36:29,INAPP_NEW_ARRIVALS_REMIND_ME,NOTIFICATIONS,IN,,,Penguins of Madagascar: The Movie,SURESHTKUMAR.COM,,,,0
Raj,2021-05-16 07:33:32,PUSH_NEW_ARRIVALS_REMIND_ME,PUSH,IN,en-GB,en-GB,R.I.P.D.,SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-05-16 07:33:32,PUSH_NEW_ARRIVALS_REMIND_ME,PUSH,IN,en-GB,en-GB,R.I.P.D.,SURESHTKUMAR.COM,,,samsung_SM-A207F_chid_2eb27aa0-3926-11e9-8c73-9b498cd1a550,0
Raj,2021-05-16 07:33:28,INAPP_NEW_ARRIVALS_REMIND_ME,NOTIFICATIONS,IN,,,R.I.P.D.,SURESHTKUMAR.COM,,,,0
Raj,2021-05-14 11:39:57,PUSH_NEW_SEASON_ALERT_REMIND_ME,PUSH,IN,en-GB,en-GB,"Love, Death & Robots",SURESHTKUMAR.COM,,,samsung_SM-A505F,0
Raj,2021-05-14 11:39:56,INAPP_NEW_SEASON_ALERT_REMIND_ME,NOTIFICATIONS,IN,,,"Love, Death & Robots",SURESHTKUMAR.COM,,,,0
